1644515278929	PolyGesture	ExperimentStarted	Asia

1644515312037	PolyGesture	InputEvent	TouchEvent (cursorPosition=292): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=556.0, y[0]=354.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89506164, downTime=89506164, deviceId=6, source=0x1002, displayId=0 }
1644515312095	PolyGesture	InputEvent	TouchEvent (cursorPosition=292): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=556.0, y[0]=354.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89506220, downTime=89506164, deviceId=6, source=0x1002, displayId=0 }
1644515312101	PolyGesture	InputEvent	SelectionChanged 297 297

1644515312113	PolyGesture	InputEvent	BeginBatchEdit

1644515312165	PolyGesture	InputEvent	BeginBatchEdit

1644515312352	PolyGesture	InputEvent	BeginBatchEdit

1644515312353	PolyGesture	InputEvent	BeginBatchEdit

1644515312390	PolyGesture	InputEvent	SelectionChanged 287 300

1644515312439	PolyGesture	InputEvent	BeginBatchEdit

1644515312510	PolyGesture	InputEvent	BeginBatchEdit

1644515312704	PolyGesture	InputEvent	BeginBatchEdit

1644515312706	PolyGesture	InputEvent	BeginBatchEdit

1644515312726	PolyGesture	InputEvent	BeginBatchEdit

1644515312730	PolyGesture	InputEvent	BeginBatchEdit

1644515312933	PolyGesture	InputEvent	BeginBatchEdit

1644515313507	PolyGesture	InputEvent	BeginBatchEdit

1644515313535	PolyGesture	InputEvent	SelectionChanged 300 300

1644515313542	PolyGesture	InputEvent	SelectionChanged 0 0

1644515313544	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered  how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 0 529 529

1644515313549	PolyGesture	InputEvent	SelectionChanged 287 287

1644515313550	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered  how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 287 13 0

1644515313554	PolyGesture	InputEvent	SelectionChanged 287 287

1644515313563	PolyGesture	InputEvent	BeginBatchEdit

1644515313568	PolyGesture	InputEvent	BeginBatchEdit

1644515313568	PolyGesture	InputEvent	BeginBatchEdit

1644515313574	PolyGesture	InputEvent	BeginBatchEdit

1644515313577	PolyGesture	InputEvent	BeginBatchEdit

1644515313579	PolyGesture	InputEvent	BeginBatchEdit

1644515313581	PolyGesture	InputEvent	BeginBatchEdit

1644515313784	PolyGesture	InputEvent	BeginBatchEdit

1644515314212	PolyGesture	InputEvent	TouchEvent (cursorPosition=287): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=405.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508335, downTime=89508335, deviceId=6, source=0x1002, displayId=0 }
1644515314249	PolyGesture	InputEvent	TouchEvent (cursorPosition=287): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=405.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508381, downTime=89508335, deviceId=6, source=0x1002, displayId=0 }
1644515314258	PolyGesture	InputEvent	SelectionChanged 431 431

1644515314274	PolyGesture	InputEvent	BeginBatchEdit

1644515314294	PolyGesture	InputEvent	BeginBatchEdit

1644515314363	PolyGesture	InputEvent	TouchEvent (cursorPosition=431): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=404.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508492, downTime=89508492, deviceId=6, source=0x1002, displayId=0 }
1644515314381	PolyGesture	InputEvent	SelectionChanged 429 434

1644515314400	PolyGesture	InputEvent	BeginBatchEdit

1644515314404	PolyGesture	InputEvent	BeginBatchEdit

1644515314429	PolyGesture	InputEvent	TouchEvent (cursorPosition=429): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=404.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508561, downTime=89508492, deviceId=6, source=0x1002, displayId=0 }
1644515314524	PolyGesture	InputEvent	TouchEvent (cursorPosition=429): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=404.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508639, downTime=89508639, deviceId=6, source=0x1002, displayId=0 }
1644515314577	PolyGesture	InputEvent	TouchEvent (cursorPosition=429): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=404.0, y[0]=509.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89508702, downTime=89508639, deviceId=6, source=0x1002, displayId=0 }
1644515314594	PolyGesture	InputEvent	SelectionChanged 431 431

1644515314614	PolyGesture	InputEvent	BeginBatchEdit

1644515314634	PolyGesture	InputEvent	BeginBatchEdit

1644515314841	PolyGesture	InputEvent	BeginBatchEdit

1644515314843	PolyGesture	InputEvent	BeginBatchEdit

1644515314863	PolyGesture	InputEvent	BeginBatchEdit

1644515315187	PolyGesture	InputEvent	TouchEvent (cursorPosition=431): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=443.0, y[0]=506.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89509310, downTime=89509310, deviceId=6, source=0x1002, displayId=0 }
1644515315240	PolyGesture	InputEvent	TouchEvent (cursorPosition=431): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=443.0, y[0]=506.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89509372, downTime=89509310, deviceId=6, source=0x1002, displayId=0 }
1644515315264	PolyGesture	InputEvent	SelectionChanged 433 433

1644515315283	PolyGesture	InputEvent	BeginBatchEdit

1644515315306	PolyGesture	InputEvent	BeginBatchEdit

1644515315332	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=422.0, y[0]=494.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89509462, downTime=89509462, deviceId=6, source=0x1002, displayId=0 }
1644515315351	PolyGesture	InputEvent	SelectionChanged 429 434

1644515315364	PolyGesture	InputEvent	BeginBatchEdit

1644515315366	PolyGesture	InputEvent	BeginBatchEdit

1644515315393	PolyGesture	InputEvent	TouchEvent (cursorPosition=429): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=422.0, y[0]=494.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89509525, downTime=89509462, deviceId=6, source=0x1002, displayId=0 }
1644515315586	PolyGesture	InputEvent	BeginBatchEdit

1644515315587	PolyGesture	InputEvent	BeginBatchEdit

1644515315609	PolyGesture	InputEvent	BeginBatchEdit

1644515316127	PolyGesture	InputEvent	SelectionChanged 428 434

1644515316143	PolyGesture	InputEvent	BeginBatchEdit

1644515316145	PolyGesture	InputEvent	SelectionChanged 427 434

1644515316170	PolyGesture	InputEvent	SelectionChanged 426 434

1644515316182	PolyGesture	InputEvent	BeginBatchEdit

1644515316185	PolyGesture	InputEvent	BeginBatchEdit

1644515316188	PolyGesture	InputEvent	SelectionChanged 425 434

1644515316200	PolyGesture	InputEvent	SelectionChanged 424 434

1644515316218	PolyGesture	InputEvent	BeginBatchEdit

1644515316222	PolyGesture	InputEvent	SelectionChanged 423 434

1644515316232	PolyGesture	InputEvent	BeginBatchEdit

1644515316244	PolyGesture	InputEvent	SelectionChanged 422 434

1644515316259	PolyGesture	InputEvent	BeginBatchEdit

1644515316259	PolyGesture	InputEvent	BeginBatchEdit

1644515316269	PolyGesture	InputEvent	BeginBatchEdit

1644515316270	PolyGesture	InputEvent	BeginBatchEdit

1644515316272	PolyGesture	InputEvent	BeginBatchEdit

1644515316473	PolyGesture	InputEvent	BeginBatchEdit

1644515316479	PolyGesture	InputEvent	SelectionChanged 421 434

1644515316493	PolyGesture	InputEvent	BeginBatchEdit

1644515316501	PolyGesture	InputEvent	BeginBatchEdit

1644515316701	PolyGesture	InputEvent	BeginBatchEdit

1644515317531	PolyGesture	InputEvent	BeginBatchEdit

1644515317557	PolyGesture	InputEvent	SelectionChanged 434 434

1644515317564	PolyGesture	InputEvent	SelectionChanged 0 0

1644515317567	PolyGesture	TaskCompleted	Cancella frase in 13"762 seconds (at 89511699, effective time: 12"545)

***************************************


1644515317571	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered  how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the  charm of the little village where he had been so often lately was that no one knew who he was.' 0 516 516

1644515317575	PolyGesture	InputEvent	SelectionChanged 421 421

1644515317575	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered  how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the  charm of the little village where he had been so often lately was that no one knew who he was.' 421 13 0

1644515317579	PolyGesture	InputEvent	SelectionChanged 421 421

1644515317590	PolyGesture	InputEvent	BeginBatchEdit

1644515317634	PolyGesture	InputEvent	BeginBatchEdit

1644515317635	PolyGesture	InputEvent	BeginBatchEdit

1644515317637	PolyGesture	InputEvent	BeginBatchEdit

1644515317640	PolyGesture	InputEvent	BeginBatchEdit

1644515317642	PolyGesture	InputEvent	BeginBatchEdit

1644515317645	PolyGesture	InputEvent	BeginBatchEdit

1644515317845	PolyGesture	InputEvent	BeginBatchEdit

1644515318467	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=89512595, downTime=89512595, deviceId=-1, source=0x101, displayId=0 }

1644515318472	PolyGesture	InputEvent	BeginBatchEdit

1644515318520	PolyGesture	InputEvent	WindowFocusChanged false

1644515318557	PolyGesture	InputEvent	BeginBatchEdit

1644515318557	PolyGesture	InputEvent	BeginBatchEdit

1644515319363	PolyGesture	InputEvent	SelectionChanged 0 0

1644515319364	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515319367	PolyGesture	InputEvent	SelectionChanged 0 0

1644515319368	PolyGesture	InputEvent	SelectionChanged 0 0

1644515319369	PolyGesture	TaskStarted	Sposta parola (taglia - incolla)

1644515319369	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515319372	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 513

1644515319376	PolyGesture	InputEvent	SelectionChanged 513 513

1644515319391	PolyGesture	InputEvent	FocusChanged true 130 null

1644515319409	PolyGesture	InputEvent	WindowFocusChanged true

1644515319418	PolyGesture	InputEvent	BeginBatchEdit

1644515319419	PolyGesture	InputEvent	BeginBatchEdit

1644515320455	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=504.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89514572, downTime=89514572, deviceId=6, source=0x1002, displayId=0 }
1644515320501	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=504.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89514633, downTime=89514572, deviceId=6, source=0x1002, displayId=0 }
1644515320509	PolyGesture	InputEvent	SelectionChanged 85 85

1644515320529	PolyGesture	InputEvent	BeginBatchEdit

1644515320562	PolyGesture	InputEvent	BeginBatchEdit

1644515320563	PolyGesture	InputEvent	BeginBatchEdit

1644515320564	PolyGesture	InputEvent	BeginBatchEdit

1644515320587	PolyGesture	InputEvent	BeginBatchEdit

1644515320610	PolyGesture	InputEvent	TouchEvent (cursorPosition=85): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=499.0, y[0]=132.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89514738, downTime=89514738, deviceId=6, source=0x1002, displayId=0 }
1644515320617	PolyGesture	InputEvent	SelectionChanged 84 87

1644515320630	PolyGesture	InputEvent	BeginBatchEdit

1644515320639	PolyGesture	InputEvent	BeginBatchEdit

1644515320664	PolyGesture	InputEvent	TouchEvent (cursorPosition=84): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=499.0, y[0]=132.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89514793, downTime=89514738, deviceId=6, source=0x1002, displayId=0 }
1644515320694	PolyGesture	InputEvent	BeginBatchEdit

1644515320694	PolyGesture	InputEvent	BeginBatchEdit

1644515320695	PolyGesture	InputEvent	BeginBatchEdit

1644515320695	PolyGesture	InputEvent	BeginBatchEdit

1644515320729	PolyGesture	InputEvent	BeginBatchEdit

1644515320729	PolyGesture	InputEvent	BeginBatchEdit

1644515320762	PolyGesture	InputEvent	BeginBatchEdit

1644515320953	PolyGesture	InputEvent	BeginBatchEdit

1644515320955	PolyGesture	InputEvent	BeginBatchEdit

1644515320980	PolyGesture	InputEvent	BeginBatchEdit

1644515321706	PolyGesture	InputEvent	TouchEvent (cursorPosition=84): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=481.0, y[0]=170.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89515830, downTime=89515830, deviceId=6, source=0x1002, displayId=0 }
1644515321760	PolyGesture	InputEvent	TouchEvent (cursorPosition=84): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=481.0, y[0]=170.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89515891, downTime=89515830, deviceId=6, source=0x1002, displayId=0 }
1644515321771	PolyGesture	InputEvent	SelectionChanged 139 139

1644515321797	PolyGesture	InputEvent	BeginBatchEdit

1644515321821	PolyGesture	InputEvent	BeginBatchEdit

1644515321869	PolyGesture	InputEvent	TouchEvent (cursorPosition=139): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=495.0, y[0]=160.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89515997, downTime=89515997, deviceId=6, source=0x1002, displayId=0 }
1644515321884	PolyGesture	InputEvent	SelectionChanged 136 140

1644515321898	PolyGesture	InputEvent	BeginBatchEdit

1644515321900	PolyGesture	InputEvent	BeginBatchEdit

1644515321926	PolyGesture	InputEvent	TouchEvent (cursorPosition=136): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=495.0, y[0]=160.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516058, downTime=89515997, deviceId=6, source=0x1002, displayId=0 }
1644515322051	PolyGesture	InputEvent	TouchEvent (cursorPosition=136): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=501.0, y[0]=151.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516170, downTime=89516170, deviceId=6, source=0x1002, displayId=0 }
1644515322105	PolyGesture	InputEvent	TouchEvent (cursorPosition=136): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=501.0, y[0]=151.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516225, downTime=89516170, deviceId=6, source=0x1002, displayId=0 }
1644515322126	PolyGesture	InputEvent	SelectionChanged 140 140

1644515322149	PolyGesture	InputEvent	BeginBatchEdit

1644515322150	PolyGesture	InputEvent	BeginBatchEdit

1644515322172	PolyGesture	InputEvent	BeginBatchEdit

1644515322381	PolyGesture	InputEvent	BeginBatchEdit

1644515322382	PolyGesture	InputEvent	BeginBatchEdit

1644515322405	PolyGesture	InputEvent	BeginBatchEdit

1644515322696	PolyGesture	InputEvent	TouchEvent (cursorPosition=140): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=512.0, y[0]=141.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516820, downTime=89516820, deviceId=6, source=0x1002, displayId=0 }
1644515322759	PolyGesture	InputEvent	TouchEvent (cursorPosition=140): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=512.0, y[0]=141.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516890, downTime=89516820, deviceId=6, source=0x1002, displayId=0 }
1644515322777	PolyGesture	InputEvent	SelectionChanged 86 86

1644515322796	PolyGesture	InputEvent	BeginBatchEdit

1644515322819	PolyGesture	InputEvent	BeginBatchEdit

1644515322871	PolyGesture	InputEvent	TouchEvent (cursorPosition=86): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=496.0, y[0]=146.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89516994, downTime=89516994, deviceId=6, source=0x1002, displayId=0 }
1644515322888	PolyGesture	InputEvent	SelectionChanged 84 87

1644515322909	PolyGesture	InputEvent	BeginBatchEdit

1644515322911	PolyGesture	InputEvent	BeginBatchEdit

1644515322917	PolyGesture	InputEvent	TouchEvent (cursorPosition=84): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=496.0, y[0]=146.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89517049, downTime=89516994, deviceId=6, source=0x1002, displayId=0 }
1644515323126	PolyGesture	InputEvent	BeginBatchEdit

1644515323127	PolyGesture	InputEvent	BeginBatchEdit

1644515323156	PolyGesture	InputEvent	BeginBatchEdit

1644515323786	PolyGesture	InputEvent	SelectionChanged 83 87

1644515323804	PolyGesture	InputEvent	BeginBatchEdit

1644515323811	PolyGesture	InputEvent	BeginBatchEdit

1644515324013	PolyGesture	InputEvent	BeginBatchEdit

1644515325329	PolyGesture	InputEvent	BeginBatchEdit

1644515325332	PolyGesture	InputEvent	SelectionChanged 0 0

1644515325334	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 509 509

1644515325340	PolyGesture	InputEvent	SelectionChanged 83 83

1644515325341	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 83 4 0

1644515325345	PolyGesture	InputEvent	SelectionChanged 83 83

1644515325360	PolyGesture	InputEvent	BeginBatchEdit

1644515325362	PolyGesture	InputEvent	BeginBatchEdit

1644515325362	PolyGesture	InputEvent	BeginBatchEdit

1644515325374	PolyGesture	InputEvent	BeginBatchEdit

1644515325375	PolyGesture	InputEvent	BeginBatchEdit

1644515325375	PolyGesture	InputEvent	BeginBatchEdit

1644515325376	PolyGesture	InputEvent	BeginBatchEdit

1644515325387	PolyGesture	InputEvent	BeginBatchEdit

1644515325389	PolyGesture	InputEvent	BeginBatchEdit

1644515325389	PolyGesture	InputEvent	BeginBatchEdit

1644515325390	PolyGesture	InputEvent	BeginBatchEdit

1644515325390	PolyGesture	InputEvent	BeginBatchEdit

1644515325392	PolyGesture	InputEvent	BeginBatchEdit

1644515325392	PolyGesture	InputEvent	BeginBatchEdit

1644515325408	PolyGesture	InputEvent	BeginBatchEdit

1644515325409	PolyGesture	InputEvent	BeginBatchEdit

1644515325410	PolyGesture	InputEvent	BeginBatchEdit

1644515325411	PolyGesture	InputEvent	BeginBatchEdit

1644515325432	PolyGesture	InputEvent	BeginBatchEdit

1644515325433	PolyGesture	InputEvent	BeginBatchEdit

1644515325613	PolyGesture	InputEvent	BeginBatchEdit

1644515325616	PolyGesture	InputEvent	BeginBatchEdit

1644515325947	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=372.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89520070, downTime=89520070, deviceId=6, source=0x1002, displayId=0 }
1644515326013	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=372.0, y[0]=149.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89520145, downTime=89520070, deviceId=6, source=0x1002, displayId=0 }
1644515326025	PolyGesture	InputEvent	SelectionChanged 78 78

1644515326051	PolyGesture	InputEvent	BeginBatchEdit

1644515326071	PolyGesture	InputEvent	BeginBatchEdit

1644515326279	PolyGesture	InputEvent	BeginBatchEdit

1644515326281	PolyGesture	InputEvent	BeginBatchEdit

1644515326302	PolyGesture	InputEvent	BeginBatchEdit

1644515327890	PolyGesture	InputEvent	BeginBatchEdit

1644515327903	PolyGesture	InputEvent	SelectionChanged 0 0

1644515327906	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644515327913	PolyGesture	InputEvent	SelectionChanged 82 82

1644515327914	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 78 0 4

1644515327919	PolyGesture	InputEvent	SelectionChanged 82 82

1644515327934	PolyGesture	InputEvent	BeginBatchEdit

1644515327937	PolyGesture	InputEvent	BeginBatchEdit

1644515327938	PolyGesture	InputEvent	BeginBatchEdit

1644515327939	PolyGesture	InputEvent	BeginBatchEdit

1644515327959	PolyGesture	InputEvent	BeginBatchEdit

1644515327959	PolyGesture	InputEvent	BeginBatchEdit

1644515327960	PolyGesture	InputEvent	BeginBatchEdit

1644515327960	PolyGesture	InputEvent	BeginBatchEdit

1644515327969	PolyGesture	InputEvent	BeginBatchEdit

1644515327969	PolyGesture	InputEvent	BeginBatchEdit

1644515327970	PolyGesture	InputEvent	BeginBatchEdit

1644515327973	PolyGesture	InputEvent	BeginBatchEdit

1644515327976	PolyGesture	InputEvent	BeginBatchEdit

1644515327977	PolyGesture	InputEvent	BeginBatchEdit

1644515327978	PolyGesture	InputEvent	BeginBatchEdit

1644515327992	PolyGesture	InputEvent	BeginBatchEdit

1644515327994	PolyGesture	InputEvent	BeginBatchEdit

1644515327994	PolyGesture	InputEvent	BeginBatchEdit

1644515328016	PolyGesture	InputEvent	BeginBatchEdit

1644515328017	PolyGesture	InputEvent	BeginBatchEdit

1644515328196	PolyGesture	InputEvent	BeginBatchEdit

1644515328197	PolyGesture	InputEvent	BeginBatchEdit

